"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Aug-08-2019)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Entire Network,EIP,2009-10,2010,15,Overall,29.3,0.1
Entire Network,EIP,2009-10,2010,16,Overall,29.3,0
Entire Network,EIP,2009-10,2010,17,Overall,29.3,0
Entire Network,EIP,2009-10,2009,35,65-74 yr,0.3,0.3
Entire Network,EIP,2009-10,2009,36,65-74 yr,0.7,0.4
Entire Network,EIP,2009-10,2009,37,65-74 yr,1.4,0.7
Entire Network,EIP,2009-10,2009,38,65-74 yr,2.1,0.8
Entire Network,EIP,2009-10,2009,39,65-74 yr,2.9,0.8
Entire Network,EIP,2009-10,2009,40,65-74 yr,5.7,2.7
Entire Network,EIP,2009-10,2009,41,65-74 yr,8.3,2.6
Entire Network,EIP,2009-10,2009,42,65-74 yr,11.5,3.2
Entire Network,EIP,2009-10,2009,43,65-74 yr,14.8,3.3
Entire Network,EIP,2009-10,2009,44,65-74 yr,17.3,2.5
Entire Network,EIP,2009-10,2009,45,65-74 yr,19.2,1.9
Entire Network,EIP,2009-10,2009,46,65-74 yr,21,1.8
Entire Network,EIP,2009-10,2009,47,65-74 yr,22,1
Entire Network,EIP,2009-10,2009,48,65-74 yr,22.9,0.9
Entire Network,EIP,2009-10,2009,49,65-74 yr,23.2,0.3
Entire Network,EIP,2009-10,2009,50,65-74 yr,23.6,0.4
Entire Network,EIP,2009-10,2009,51,65-74 yr,24.2,0.6
Entire Network,EIP,2009-10,2009,52,65-74 yr,24.6,0.5
Entire Network,EIP,2009-10,2010,1,65-74 yr,24.9,0.2
Entire Network,EIP,2009-10,2010,2,65-74 yr,25.5,0.6
Entire Network,EIP,2009-10,2010,3,65-74 yr,25.5,0.1
Entire Network,EIP,2009-10,2010,4,65-74 yr,25.6,0.1
Entire Network,EIP,2009-10,2010,5,65-74 yr,25.9,0.3
Entire Network,EIP,2009-10,2010,6,65-74 yr,26.2,0.3
Entire Network,EIP,2009-10,2010,7,65-74 yr,26.4,0.2
Entire Network,EIP,2009-10,2010,8,65-74 yr,26.6,0.2
Entire Network,EIP,2009-10,2010,9,65-74 yr,26.7,0.1
Entire Network,EIP,2009-10,2010,10,65-74 yr,26.7,0
Entire Network,EIP,2009-10,2010,11,65-74 yr,26.8,0.2
Entire Network,EIP,2009-10,2010,12,65-74 yr,27,0.2
Entire Network,EIP,2009-10,2010,13,65-74 yr,27,0.1
Entire Network,EIP,2009-10,2010,14,65-74 yr,27,0
Entire Network,EIP,2009-10,2010,15,65-74 yr,27,0
Entire Network,EIP,2009-10,2010,16,65-74 yr,27,0
Entire Network,EIP,2009-10,2010,17,65-74 yr,27,0
Entire Network,EIP,2009-10,2009,35,75-84 yr,0.4,0.4
Entire Network,EIP,2009-10,2009,36,75-84 yr,1.5,1.1
Entire Network,EIP,2009-10,2009,37,75-84 yr,1.6,0.1
Entire Network,EIP,2009-10,2009,38,75-84 yr,2.3,0.6
Entire Network,EIP,2009-10,2009,39,75-84 yr,3.3,1
Entire Network,EIP,2009-10,2009,40,75-84 yr,5.3,2
Entire Network,EIP,2009-10,2009,41,75-84 yr,7.3,2
Entire Network,EIP,2009-10,2009,42,75-84 yr,11,3.8
Entire Network,EIP,2009-10,2009,43,75-84 yr,13.5,2.5
Entire Network,EIP,2009-10,2009,44,75-84 yr,15.9,2.4
Entire Network,EIP,2009-10,2009,45,75-84 yr,17.9,2
Entire Network,EIP,2009-10,2009,46,75-84 yr,19.4,1.5
Entire Network,EIP,2009-10,2009,47,75-84 yr,20.9,1.5
Entire Network,EIP,2009-10,2009,48,75-84 yr,22.1,1.1
Entire Network,EIP,2009-10,2009,49,75-84 yr,22.3,0.3
Entire Network,EIP,2009-10,2009,50,75-84 yr,22.6,0.3
Entire Network,EIP,2009-10,2009,51,75-84 yr,23.2,0.6
Entire Network,EIP,2009-10,2009,52,75-84 yr,23.4,0.3
Entire Network,EIP,2009-10,2010,1,75-84 yr,23.8,0.4
Entire Network,EIP,2009-10,2010,2,75-84 yr,23.9,0.1
Entire Network,EIP,2009-10,2010,3,75-84 yr,24.4,0.5
Entire Network,EIP,2009-10,2010,4,75-84 yr,24.8,0.4
Entire Network,EIP,2009-10,2010,5,75-84 yr,25.3,0.5
Entire Network,EIP,2009-10,2010,6,75-84 yr,25.7,0.4
Entire Network,EIP,2009-10,2010,7,75-84 yr,25.8,0.1
Entire Network,EIP,2009-10,2010,8,75-84 yr,26.1,0.3
Entire Network,EIP,2009-10,2010,9,75-84 yr,26.2,0.1
Entire Network,EIP,2009-10,2010,10,75-84 yr,26.2,0
Entire Network,EIP,2009-10,2010,11,75-84 yr,26.4,0.3
Entire Network,EIP,2009-10,2010,12,75-84 yr,26.8,0.4
Entire Network,EIP,2009-10,2010,13,75-84 yr,27.2,0.4
Entire Network,EIP,2009-10,2010,14,75-84 yr,27.6,0.4
Entire Network,EIP,2009-10,2010,15,75-84 yr,27.7,0.1
Entire Network,EIP,2009-10,2010,16,75-84 yr,27.7,0
Entire Network,EIP,2009-10,2010,17,75-84 yr,27.7,0
Entire Network,EIP,2009-10,2009,35,85+,0,0
Entire Network,EIP,2009-10,2009,36,85+,0.8,0.8
Entire Network,EIP,2009-10,2009,37,85+,2.3,1.4
Entire Network,EIP,2009-10,2009,38,85+,4,1.7
Entire Network,EIP,2009-10,2009,39,85+,4.8,0.8
Entire Network,EIP,2009-10,2009,40,85+,6.5,1.7
Entire Network,EIP,2009-10,2009,41,85+,8.2,1.7
Entire Network,EIP,2009-10,2009,42,85+,10.5,2.3
Entire Network,EIP,2009-10,2009,43,85+,12.2,1.7
Entire Network,EIP,2009-10,2009,44,85+,14.4,2.3
Entire Network,EIP,2009-10,2009,45,85+,15.9,1.4
Entire Network,EIP,2009-10,2009,46,85+,17.8,2
Entire Network,EIP,2009-10,2009,47,85+,19,1.1
Entire Network,EIP,2009-10,2009,48,85+,19.8,0.8
Entire Network,EIP,2009-10,2009,49,85+,20.1,0.3
Entire Network,EIP,2009-10,2009,50,85+,20.7,0.6
Entire Network,EIP,2009-10,2009,51,85+,21.5,0.8
Entire Network,EIP,2009-10,2009,52,85+,22.7,1.1
Entire Network,EIP,2009-10,2010,1,85+,23.2,0.6
Entire Network,EIP,2009-10,2010,2,85+,24.1,0.8
Entire Network,EIP,2009-10,2010,3,85+,24.9,0.8
Entire Network,EIP,2009-10,2010,4,85+,24.9,0
Entire Network,EIP,2009-10,2010,5,85+,24.9,0
Entire Network,EIP,2009-10,2010,6,85+,24.9,0
Entire Network,EIP,2009-10,2010,7,85+,25.2,0.3
Entire Network,EIP,2009-10,2010,8,85+,25.5,0.3
Entire Network,EIP,2009-10,2010,9,85+,25.5,0
Entire Network,EIP,2009-10,2010,10,85+,25.5,0
Entire Network,EIP,2009-10,2010,11,85+,25.5,0
Entire Network,EIP,2009-10,2010,12,85+,25.5,0
Entire Network,EIP,2009-10,2010,13,85+,25.8,0.3
Entire Network,EIP,2009-10,2010,14,85+,25.8,0
Entire Network,EIP,2009-10,2010,15,85+,25.8,0
Entire Network,EIP,2009-10,2010,16,85+,25.8,0
Entire Network,EIP,2009-10,2010,17,85+,26.1,0.3
Entire Network,EIP,2010-11,2010,40,0-4 yr,0.1,0.1
Entire Network,EIP,2010-11,2010,41,0-4 yr,0.2,0.1
Entire Network,EIP,2010-11,2010,42,0-4 yr,0.4,0.2
Entire Network,EIP,2010-11,2010,43,0-4 yr,0.7,0.3
Entire Network,EIP,2010-11,2010,44,0-4 yr,1,0.2
Entire Network,EIP,2010-11,2010,45,0-4 yr,1.3,0.3
Entire Network,EIP,2010-11,2010,46,0-4 yr,1.7,0.4
Entire Network,EIP,2010-11,2010,47,0-4 yr,2.1,0.4
Entire Network,EIP,2010-11,2010,48,0-4 yr,2.9,0.9
Entire Network,EIP,2010-11,2010,49,0-4 yr,4,1.1
Entire Network,EIP,2010-11,2010,50,0-4 yr,4.9,0.9
Entire Network,EIP,2010-11,2010,51,0-4 yr,5.7,0.8
Entire Network,EIP,2010-11,2010,52,0-4 yr,6.9,1.2
Entire Network,EIP,2010-11,2011,1,0-4 yr,8.4,1.5
Entire Network,EIP,2010-11,2011,2,0-4 yr,10,1.6
Entire Network,EIP,2010-11,2011,3,0-4 yr,11.6,1.6
Entire Network,EIP,2010-11,2011,4,0-4 yr,13.9,2.3
Entire Network,EIP,2010-11,2011,5,0-4 yr,17.7,3.7
Entire Network,EIP,2010-11,2011,6,0-4 yr,20.3,2.6
Entire Network,EIP,2010-11,2011,7,0-4 yr,23.4,3.1
Entire Network,EIP,2010-11,2011,8,0-4 yr,27.2,3.7
Entire Network,EIP,2010-11,2011,9,0-4 yr,29.8,2.7
Entire Network,EIP,2010-11,2011,10,0-4 yr,32.5,2.7
Entire Network,EIP,2010-11,2011,11,0-4 yr,34.8,2.2
Entire Network,EIP,2010-11,2011,12,0-4 yr,36.5,1.8
Entire Network,EIP,2010-11,2011,13,0-4 yr,37.5,1
Entire Network,EIP,2010-11,2011,14,0-4 yr,38.1,0.6
Entire Network,EIP,2010-11,2011,15,0-4 yr,38.6,0.6
Entire Network,EIP,2010-11,2011,16,0-4 yr,39,0.4
Entire Network,EIP,2010-11,2011,17,0-4 yr,39.3,0.3
Entire Network,EIP,2010-11,2010,40,5-17 yr,0,0
Entire Network,EIP,2010-11,2010,41,5-17 yr,0,0
Entire Network,EIP,2010-11,2010,42,5-17 yr,0.1,0
Entire Network,EIP,2010-11,2010,43,5-17 yr,0.2,0.1
Entire Network,EIP,2010-11,2010,44,5-17 yr,0.2,0.1
Entire Network,EIP,2010-11,2010,45,5-17 yr,0.3,0
Entire Network,EIP,2010-11,2010,46,5-17 yr,0.3,0
Entire Network,EIP,2010-11,2010,47,5-17 yr,0.4,0.1
Entire Network,EIP,2010-11,2010,48,5-17 yr,0.6,0.1
Entire Network,EIP,2010-11,2010,49,5-17 yr,0.8,0.2
Entire Network,EIP,2010-11,2010,50,5-17 yr,0.9,0.1
Entire Network,EIP,2010-11,2010,51,5-17 yr,1,0.1
Entire Network,EIP,2010-11,2010,52,5-17 yr,1.3,0.3
Entire Network,EIP,2010-11,2011,1,5-17 yr,1.6,0.3
Entire Network,EIP,2010-11,2011,2,5-17 yr,1.8,0.3
Entire Network,EIP,2010-11,2011,3,5-17 yr,2.2,0.3
Entire Network,EIP,2010-11,2011,4,5-17 yr,2.5,0.3
Entire Network,EIP,2010-11,2011,5,5-17 yr,3.1,0.7
Entire Network,EIP,2010-11,2011,6,5-17 yr,3.9,0.7
Entire Network,EIP,2010-11,2011,7,5-17 yr,4.4,0.6
Entire Network,EIP,2010-11,2011,8,5-17 yr,5.4,1
Entire Network,EIP,2010-11,2011,9,5-17 yr,6.4,1
Entire Network,EIP,2010-11,2011,10,5-17 yr,6.9,0.5
Entire Network,EIP,2010-11,2011,11,5-17 yr,7.4,0.5
Entire Network,EIP,2010-11,2011,12,5-17 yr,7.7,0.3
Entire Network,EIP,2010-11,2011,13,5-17 yr,7.9,0.2
Entire Network,EIP,2010-11,2011,14,5-17 yr,8,0.1
Entire Network,EIP,2010-11,2011,15,5-17 yr,8.1,0.1
Entire Network,EIP,2010-11,2011,16,5-17 yr,8.2,0.1
Entire Network,EIP,2010-11,2011,17,5-17 yr,8.2,0
Entire Network,EIP,2010-11,2010,40,18-49 yr,0,0
Entire Network,EIP,2010-11,2010,41,18-49 yr,0,0
Entire Network,EIP,2010-11,2010,42,18-49 yr,0,0
Entire Network,EIP,2010-11,2010,43,18-49 yr,0.1,0
Entire Network,EIP,2010-11,2010,44,18-49 yr,0.1,0.1
Entire Network,EIP,2010-11,2010,45,18-49 yr,0.1,0
Entire Network,EIP,2010-11,2010,46,18-49 yr,0.2,0.1
Entire Network,EIP,2010-11,2010,47,18-49 yr,0.3,0.1
Entire Network,EIP,2010-11,2010,48,18-49 yr,0.4,0.1
Entire Network,EIP,2010-11,2010,49,18-49 yr,0.5,0.1
Entire Network,EIP,2010-11,2010,50,18-49 yr,0.8,0.2
Entire Network,EIP,2010-11,2010,51,18-49 yr,1.1,0.4
Entire Network,EIP,2010-11,2010,52,18-49 yr,1.4,0.3
Entire Network,EIP,2010-11,2011,1,18-49 yr,1.8,0.4
Entire Network,EIP,2010-11,2011,2,18-49 yr,2.3,0.4
Entire Network,EIP,2010-11,2011,3,18-49 yr,2.8,0.5
Entire Network,EIP,2010-11,2011,4,18-49 yr,3.6,0.8
Entire Network,EIP,2010-11,2011,5,18-49 yr,4.5,0.9
Entire Network,EIP,2010-11,2011,6,18-49 yr,5.5,1
Entire Network,EIP,2010-11,2011,7,18-49 yr,6.6,1.1
Entire Network,EIP,2010-11,2011,8,18-49 yr,7.8,1.2
Entire Network,EIP,2010-11,2011,9,18-49 yr,8.6,0.8
Entire Network,EIP,2010-11,2011,10,18-49 yr,9.3,0.7
Entire Network,EIP,2010-11,2011,11,18-49 yr,9.7,0.5
Entire Network,EIP,2010-11,2011,12,18-49 yr,10,0.2
Entire Network,EIP,2010-11,2011,13,18-49 yr,10.1,0.2
Entire Network,EIP,2010-11,2011,14,18-49 yr,10.3,0.2
Entire Network,EIP,2010-11,2011,15,18-49 yr,10.4,0.1
Entire Network,EIP,2010-11,2011,16,18-49 yr,10.4,0.1
Entire Network,EIP,2010-11,2011,17,18-49 yr,10.5,0.1
Entire Network,EIP,2010-11,2010,40,50-64 yr,0.1,0.1
Entire Network,EIP,2010-11,2010,41,50-64 yr,0.1,0
Entire Network,EIP,2010-11,2010,42,50-64 yr,0.1,0.1
Entire Network,EIP,2010-11,2010,43,50-64 yr,0.2,0.1
Entire Network,EIP,2010-11,2010,44,50-64 yr,0.3,0.1
Entire Network,EIP,2010-11,2010,45,50-64 yr,0.3,0
Entire Network,EIP,2010-11,2010,46,50-64 yr,0.6,0.2
Entire Network,EIP,2010-11,2010,47,50-64 yr,0.7,0.1
Entire Network,EIP,2010-11,2010,48,50-64 yr,0.8,0.1
Entire Network,EIP,2010-11,2010,49,50-64 yr,1.1,0.3
Entire Network,EIP,2010-11,2010,50,50-64 yr,1.3,0.2
Entire Network,EIP,2010-11,2010,51,50-64 yr,1.8,0.5
Entire Network,EIP,2010-11,2010,52,50-64 yr,2.3,0.5
Entire Network,EIP,2010-11,2011,1,50-64 yr,3.1,0.8
Entire Network,EIP,2010-11,2011,2,50-64 yr,3.8,0.7
Entire Network,EIP,2010-11,2011,3,50-64 yr,4.7,0.9
Entire Network,EIP,2010-11,2011,4,50-64 yr,5.8,1
Entire Network,EIP,2010-11,2011,5,50-64 yr,7.3,1.5
Entire Network,EIP,2010-11,2011,6,50-64 yr,8.6,1.3
Entire Network,EIP,2010-11,2011,7,50-64 yr,10.8,2.3
Entire Network,EIP,2010-11,2011,8,50-64 yr,13.3,2.5
Entire Network,EIP,2010-11,2011,9,50-64 yr,15.4,2
Entire Network,EIP,2010-11,2011,10,50-64 yr,16.9,1.5
Entire Network,EIP,2010-11,2011,11,50-64 yr,18.2,1.3
Entire Network,EIP,2010-11,2011,12,50-64 yr,19.1,0.9
Entire Network,EIP,2010-11,2011,13,50-64 yr,19.6,0.5
Entire Network,EIP,2010-11,2011,14,50-64 yr,19.9,0.3
Entire Network,EIP,2010-11,2011,15,50-64 yr,20.1,0.2
Entire Network,EIP,2010-11,2011,16,50-64 yr,20.2,0.1
Entire Network,EIP,2010-11,2011,17,50-64 yr,20.3,0.1
Entire Network,EIP,2010-11,2010,40,65+ yr,0.1,0.1
Entire Network,EIP,2010-11,2010,41,65+ yr,0.3,0.2
Entire Network,EIP,2010-11,2010,42,65+ yr,0.5,0.2
Entire Network,EIP,2010-11,2010,43,65+ yr,0.7,0.2
Entire Network,EIP,2010-11,2010,44,65+ yr,0.8,0.1
Entire Network,EIP,2010-11,2010,45,65+ yr,0.9,0.1
Entire Network,EIP,2010-11,2010,46,65+ yr,0.9,0.1
Entire Network,EIP,2010-11,2010,47,65+ yr,1.1,0.2
Entire Network,EIP,2010-11,2010,48,65+ yr,1.5,0.4
Entire Network,EIP,2010-11,2010,49,65+ yr,2.2,0.7
Entire Network,EIP,2010-11,2010,50,65+ yr,3,0.8
Entire Network,EIP,2010-11,2010,51,65+ yr,4.2,1.2
Entire Network,EIP,2010-11,2010,52,65+ yr,6.9,2.7
Entire Network,EIP,2010-11,2011,1,65+ yr,9,2.1
Entire Network,EIP,2010-11,2011,2,65+ yr,11,2
Entire Network,EIP,2010-11,2011,3,65+ yr,13.9,2.9
Entire Network,EIP,2010-11,2011,4,65+ yr,17.8,3.9
Entire Network,EIP,2010-11,2011,5,65+ yr,22.5,4.7
Entire Network,EIP,2010-11,2011,6,65+ yr,26.5,4
Entire Network,EIP,2010-11,2011,7,65+ yr,32.8,6.4
Entire Network,EIP,2010-11,2011,8,65+ yr,38.8,6
Entire Network,EIP,2010-11,2011,9,65+ yr,45.4,6.5
Entire Network,EIP,2010-11,2011,10,65+ yr,50.4,5.1
Entire Network,EIP,2010-11,2011,11,65+ yr,54.6,4.2
Entire Network,EIP,2010-11,2011,12,65+ yr,57.3,2.7
Entire Network,EIP,2010-11,2011,13,65+ yr,59.3,2
Entire Network,EIP,2010-11,2011,14,65+ yr,60.9,1.6
Entire Network,EIP,2010-11,2011,15,65+ yr,62.2,1.3
Entire Network,EIP,2010-11,2011,16,65+ yr,63,0.8
Entire Network,EIP,2010-11,2011,17,65+ yr,63.5,0.5
Entire Network,EIP,2010-11,2010,40,Overall,0.1,0.1
Entire Network,EIP,2010-11,2010,41,Overall,0.1,0
Entire Network,EIP,2010-11,2010,42,Overall,0.1,0.1
Entire Network,EIP,2010-11,2010,43,Overall,0.2,0.1
Entire Network,EIP,2010-11,2010,44,Overall,0.3,0.1
Entire Network,EIP,2010-11,2010,45,Overall,0.4,0.1
Entire Network,EIP,2010-11,2010,46,Overall,0.5,0.1
Entire Network,EIP,2010-11,2010,47,Overall,0.6,0.1
Entire Network,EIP,2010-11,2010,48,Overall,0.8,0.2
Entire Network,EIP,2010-11,2010,49,Overall,1.1,0.3
Entire Network,EIP,2010-11,2010,50,Overall,1.4,0.3
Entire Network,EIP,2010-11,2010,51,Overall,1.9,0.5
Entire Network,EIP,2010-11,2010,52,Overall,2.6,0.7
Entire Network,EIP,2010-11,2011,1,Overall,3.3,0.7
Entire Network,EIP,2010-11,2011,2,Overall,4,0.7
Entire Network,EIP,2010-11,2011,3,Overall,5,0.9
Entire Network,EIP,2010-11,2011,4,Overall,6.1,1.2
Entire Network,EIP,2010-11,2011,5,Overall,7.8,1.6
Entire Network,EIP,2010-11,2011,6,Overall,9.2,1.5
Entire Network,EIP,2010-11,2011,7,Overall,11.2,2
Entire Network,EIP,2010-11,2011,8,Overall,13.3,2.1
Entire Network,EIP,2010-11,2011,9,Overall,15.2,1.9
Entire Network,EIP,2010-11,2011,10,Overall,16.7,1.4
Entire Network,EIP,2010-11,2011,11,Overall,17.8,1.2
Entire Network,EIP,2010-11,2011,12,Overall,18.6,0.8
Entire Network,EIP,2010-11,2011,13,Overall,19.1,0.5
Entire Network,EIP,2010-11,2011,14,Overall,19.5,0.4
Entire Network,EIP,2010-11,2011,15,Overall,19.8,0.3
Entire Network,EIP,2010-11,2011,16,Overall,20,0.2
Entire Network,EIP,2010-11,2011,17,Overall,20.1,0.1
Entire Network,EIP,2010-11,2010,40,65-74 yr,0.1,0.1
Entire Network,EIP,2010-11,2010,41,65-74 yr,0.3,0.1
Entire Network,EIP,2010-11,2010,42,65-74 yr,0.4,0.1
Entire Network,EIP,2010-11,2010,43,65-74 yr,0.5,0.1
Entire Network,EIP,2010-11,2010,44,65-74 yr,0.5,0.1
Entire Network,EIP,2010-11,2010,45,65-74 yr,0.6,0.1
Entire Network,EIP,2010-11,2010,46,65-74 yr,0.7,0.1
Entire Network,EIP,2010-11,2010,47,65-74 yr,0.8,0.1
Entire Network,EIP,2010-11,2010,48,65-74 yr,1,0.1
Entire Network,EIP,2010-11,2010,49,65-74 yr,1.6,0.7
Entire Network,EIP,2010-11,2010,50,65-74 yr,2.1,0.4
Entire Network,EIP,2010-11,2010,51,65-74 yr,2.8,0.8
Entire Network,EIP,2010-11,2010,52,65-74 yr,5.1,2.3
Entire Network,EIP,2010-11,2011,1,65-74 yr,6.1,1
Entire Network,EIP,2010-11,2011,2,65-74 yr,7.3,1.2
Entire Network,EIP,2010-11,2011,3,65-74 yr,8.4,1.1
Entire Network,EIP,2010-11,2011,4,65-74 yr,10.4,2.1
Entire Network,EIP,2010-11,2011,5,65-74 yr,12.7,2.3
Entire Network,EIP,2010-11,2011,6,65-74 yr,15.3,2.6
Entire Network,EIP,2010-11,2011,7,65-74 yr,19,3.7
Entire Network,EIP,2010-11,2011,8,65-74 yr,22.2,3.2
Entire Network,EIP,2010-11,2011,9,65-74 yr,25.8,3.6
Entire Network,EIP,2010-11,2011,10,65-74 yr,28.2,2.4
Entire Network,EIP,2010-11,2011,11,65-74 yr,30.1,1.9
Entire Network,EIP,2010-11,2011,12,65-74 yr,31.4,1.3
Entire Network,EIP,2010-11,2011,13,65-74 yr,32.7,1.2
Entire Network,EIP,2010-11,2011,14,65-74 yr,33.8,1.1
Entire Network,EIP,2010-11,2011,15,65-74 yr,34.4,0.7
Entire Network,EIP,2010-11,2011,16,65-74 yr,34.7,0.3
Entire Network,EIP,2010-11,2011,17,65-74 yr,35,0.3
Entire Network,EIP,2010-11,2010,40,75-84 yr,0,0
Entire Network,EIP,2010-11,2010,41,75-84 yr,0.2,0.2
Entire Network,EIP,2010-11,2010,42,75-84 yr,0.5,0.2
Entire Network,EIP,2010-11,2010,43,75-84 yr,0.8,0.3
Entire Network,EIP,2010-11,2010,44,75-84 yr,0.8,0
Entire Network,EIP,2010-11,2010,45,75-84 yr,1,0.2
Entire Network,EIP,2010-11,2010,46,75-84 yr,1.1,0.1
Entire Network,EIP,2010-11,2010,47,75-84 yr,1.3,0.1
Entire Network,EIP,2010-11,2010,48,75-84 yr,1.8,0.6
Entire Network,EIP,2010-11,2010,49,75-84 yr,2.3,0.5
Entire Network,EIP,2010-11,2010,50,75-84 yr,3.8,1.5
Entire Network,EIP,2010-11,2010,51,75-84 yr,5.2,1.4
Entire Network,EIP,2010-11,2010,52,75-84 yr,7.9,2.7
Entire Network,EIP,2010-11,2011,1,75-84 yr,10.8,2.9
Entire Network,EIP,2010-11,2011,2,75-84 yr,13.5,2.7
Entire Network,EIP,2010-11,2011,3,75-84 yr,16.5,3
Entire Network,EIP,2010-11,2011,4,75-84 yr,21.2,4.7
Entire Network,EIP,2010-11,2011,5,75-84 yr,26.1,4.9
Entire Network,EIP,2010-11,2011,6,75-84 yr,30.1,4
Entire Network,EIP,2010-11,2011,7,75-84 yr,36.7,6.5
Entire Network,EIP,2010-11,2011,8,75-84 yr,43.4,6.8
Entire Network,EIP,2010-11,2011,9,75-84 yr,50.2,6.8
Entire Network,EIP,2010-11,2011,10,75-84 yr,56.8,6.6
Entire Network,EIP,2010-11,2011,11,75-84 yr,60.7,3.9
Entire Network,EIP,2010-11,2011,12,75-84 yr,63.8,3.1
Entire Network,EIP,2010-11,2011,13,75-84 yr,65.8,1.9
Entire Network,EIP,2010-11,2011,14,75-84 yr,66.9,1.1
Entire Network,EIP,2010-11,2011,15,75-84 yr,68.6,1.7
Entire Network,EIP,2010-11,2011,16,75-84 yr,69.4,0.8
Entire Network,EIP,2010-11,2011,17,75-84 yr,69.8,0.3
Entire Network,EIP,2010-11,2010,40,85+,0.5,0.5
Entire Network,EIP,2010-11,2010,41,85+,0.7,0.2
Entire Network,EIP,2010-11,2010,42,85+,1,0.2
Entire Network,EIP,2010-11,2010,43,85+,1.2,0.2
Entire Network,EIP,2010-11,2010,44,85+,1.4,0.2
Entire Network,EIP,2010-11,2010,45,85+,1.4,0
Entire Network,EIP,2010-11,2010,46,85+,1.4,0
Entire Network,EIP,2010-11,2010,47,85+,1.9,0.5
Entire Network,EIP,2010-11,2010,48,85+,2.9,1
Entire Network,EIP,2010-11,2010,49,85+,4.1,1.2
Entire Network,EIP,2010-11,2010,50,85+,4.6,0.5
Entire Network,EIP,2010-11,2010,51,85+,7,2.4
Entire Network,EIP,2010-11,2010,52,85+,11.3,4.3
Entire Network,EIP,2010-11,2011,1,85+,15.6,4.3
Entire Network,EIP,2010-11,2011,2,85+,19,3.4
Entire Network,EIP,2010-11,2011,3,85+,28.1,9.1
Entire Network,EIP,2010-11,2011,4,85+,36.5,8.4
Entire Network,EIP,2010-11,2011,5,85+,49.2,12.7
Entire Network,EIP,2010-11,2011,6,85+,58.1,8.9
Entire Network,EIP,2010-11,2011,7,85+,73.5,15.4
Entire Network,EIP,2010-11,2011,8,85+,87.7,14.2
Entire Network,EIP,2010-11,2011,9,85+,104,16.3
Entire Network,EIP,2010-11,2011,10,85+,115.1,11
Entire Network,EIP,2010-11,2011,11,85+,127.8,12.7
Entire Network,EIP,2010-11,2011,12,85+,134.3,6.5
Entire Network,EIP,2010-11,2011,13,85+,139.3,5
Entire Network,EIP,2010-11,2011,14,85+,143.4,4.1
Entire Network,EIP,2010-11,2011,15,85+,146,2.6
Entire Network,EIP,2010-11,2011,16,85+,148.7,2.6
Entire Network,EIP,2010-11,2011,17,85+,150.4,1.7
Entire Network,EIP,2011-12,2011,40,0-4 yr,0.1,0.1
Entire Network,EIP,2011-12,2011,41,0-4 yr,0.1,0
Entire Network,EIP,2011-12,2011,42,0-4 yr,0.2,0.1
Entire Network,EIP,2011-12,2011,43,0-4 yr,0.2,0
Entire Network,EIP,2011-12,2011,44,0-4 yr,0.2,0
Entire Network,EIP,2011-12,2011,45,0-4 yr,0.3,0.1
Entire Network,EIP,2011-12,2011,46,0-4 yr,0.3,0
Entire Network,EIP,2011-12,2011,47,0-4 yr,0.5,0.2
Entire Network,EIP,2011-12,2011,48,0-4 yr,0.7,0.2
Entire Network,EIP,2011-12,2011,49,0-4 yr,0.7,0.1
Entire Network,EIP,2011-12,2011,50,0-4 yr,0.9,0.2
Entire Network,EIP,2011-12,2011,51,0-4 yr,1,0.1
Entire Network,EIP,2011-12,2011,52,0-4 yr,1.2,0.2
Entire Network,EIP,2011-12,2012,1,0-4 yr,1.2,0
Entire Network,EIP,2011-12,2012,2,0-4 yr,1.4,0.3
Entire Network,EIP,2011-12,2012,3,0-4 yr,1.7,0.3
Entire Network,EIP,2011-12,2012,4,0-4 yr,1.7,0
Entire Network,EIP,2011-12,2012,5,0-4 yr,2.2,0.5
Entire Network,EIP,2011-12,2012,6,0-4 yr,2.7,0.6
Entire Network,EIP,2011-12,2012,7,0-4 yr,3.7,1
Entire Network,EIP,2011-12,2012,8,0-4 yr,4.8,1.1
Entire Network,EIP,2011-12,2012,9,0-4 yr,5.6,0.8
Entire Network,EIP,2011-12,2012,10,0-4 yr,7.1,1.4
Entire Network,EIP,2011-12,2012,11,0-4 yr,8.9,1.8
Entire Network,EIP,2011-12,2012,12,0-4 yr,10.7,1.8
Entire Network,EIP,2011-12,2012,13,0-4 yr,12.1,1.4
Entire Network,EIP,2011-12,2012,14,0-4 yr,12.9,0.8
Entire Network,EIP,2011-12,2012,15,0-4 yr,13.6,0.7
Entire Network,EIP,2011-12,2012,16,0-4 yr,14.2,0.6
Entire Network,EIP,2011-12,2012,17,0-4 yr,15,0.8
Entire Network,EIP,2011-12,2011,40,5-17 yr,0,0
Entire Network,EIP,2011-12,2011,41,5-17 yr,0,0
Entire Network,EIP,2011-12,2011,42,5-17 yr,0,0
Entire Network,EIP,2011-12,2011,43,5-17 yr,0,0
Entire Network,EIP,2011-12,2011,44,5-17 yr,0,0
Entire Network,EIP,2011-12,2011,45,5-17 yr,0,0
